mapname,filesize,filesize_bz2,sha1,note
surf_botanica,35412506,35047564,75ce5a02d330454ca23dfc2832b3930db1ad97b3,435140_962564_surf_botanica_8d1b9
surf_chungus_fungus,188545980,185205429,8dbd17743dc23a1fe746971df2c4f351d0e28897,430391_944056_surf_chungus_fungus
surf_chungus_fungus,187298539,183567985,aaa507c602aa92c1d6d4297e0c539ff5b1dddf64,430391_945483_surf_chungus_fungus_6a7c3
surf_city_qcss,4883120,1340545,0eb32f54b2f843907e0f52d45726a27ca4d5bc5c,435743_959428_surf_city_qcss
surf_endeavor,86163325,86279480,c58c4546724673b49a8923a6beff8dc917d3afa5,422246_920725_surf_endeavor_51ca4
surf_endeavor,87192511,87300205,eda039143cdc4319acfd1575935083d478387ef1,422246_920642_surf_endeavor
surf_fourcorners,11483792,3676497,79b4450d50fd571f85ecfdb5f0d9721d7d0d517e,436464_961711_surf_fourcorners_surf_fourcorners_b1
surf_fourcorners_b1,9886216,3225891,bff57a56605a432e9f608d9f24122549646285c7,436464_961711_surf_fourcorners_surf_fourcorners_b1
surf_jive,35669139,35774003,f8a5fc2b40c828944c5f32cce20dcb93d612f836,432144_949014_surf_jive
surf_kvas,135387352,49046944,ab68d26ab192e99168148f6d7b3a332d92ca0207,437811_965931_surf_kvas_569f2
surf_kvas,135291404,49061406,aef986e25250ee7ce2a4d01693956249358caa38,437811_966487_surf_kvas_45122
surf_monstermetzel_beta_h,9626100,2443429,30bb0ad2c7b6f92119364e21d5b50620b7745609,436235_960896_surf_monstermetzel_beta_h
surf_not_so_prosurf,117743094,117583349,cda5f7eefc0803e926a96af4fdd2c4121d34c257,429001_940038_surf_not_so_prosurf
surf_not_so_prosurf,117557513,117387076,8c41ab69dc0a1f2edfb759a55c0a829b692f813b,429001_940453_surf_not_so_prosurf_ba689
surf_not_so_prosurf,117502266,117325946,f295680a28f3a82fdd7115217b00459c5cc1319f,429001_953275_surf_not_so_prosurf_66413
surf_outra,179353050,179242265,0a954733ccbbd3fc3e1ce477b2b45da0c02df610,428907_939746_surf_outra
surf_outra,179801403,179699721,7e504086e75520d586afe009ef218709431db229,428907_940075_surf_outra_f0f8a
surf_pads,159579976,76763084,ef4ebb6c7d09c5d240b607f6d57504b06d26a021,433921_954245_surf_pads_74bee
surf_seaside,50034022,49699203,13d1607418ea24304c71e488803399d3dabdbf17,426527_932907_surf_seaside
surf_shibboleth,73371951,73606953,131d92aa41ec20178f7a94205efeac3d0fbf314a,426252_932039_surf_shibboleth
surf_shibboleth,73365099,73599025,678f0f4d27931bb4db2bb07fcdae18119fcd1b19,426252_939522_surf_shibboleth_fa8bb
surf_themeless,211546447,42929129,bfe3013a8bee8c11a75b0f255fa0ef561dd8d3a8,431070_945983_surf_themeless
surf_zen_ez,32092980,32226494,965925defe4d0cc8345d45976f32e9d3e37262be,430911_945501_surf_zen_ez
tag_dev,519000,74310,4d52dbc1981a2cbb5d344dd16d9e5079d6ae85d6,432439_949936_tag_dev
theweirdmap,394232,67922,9eafd9d413e79023e929d05fc69121cea033fc57,420412_915277_theweirdmap/theweirdmap/maps
trikz_arcadia,73597557,15398828,6220401e6008934da8c957d8e898beba61dad2d0,421308_917760_trikz_arcadia
trikz_arcadia_final,161920822,81139010,8c7fd722dc22deea981640eff7b7ff42a9a8b03b,421308_925489_trikz_arcadia_final
trikz_arcadia_final,161911838,81150095,ee93276bfa2df917822e38e055ad8918548659d6,421308_933677_trikz_arcadia_final_fe0ee
trikz_eRrOr,2262768,666070,4f7d8fb9d370a41d6b2482b53ce26e8f40699ca5,427598_936002_trikz_error
trikz_lithos,52814851,52968438,a98a7eaf502f356f72367ef3d128ec58d7c2fedb,430907_945486_trikz_lithos
trikz_lithos_final,52818947,52972313,e6c4699d00c9bf41781ce82299c80caf71a9a0cf,430907_946167_trikz_lithos_final
trikz_myth2,375701861,196663901,24c7f6bf1b657dce9f01183d6eee117e6f8f976e,435705_959338_trikz_myth2
trikz_myth2,375710380,196729737,9ff071163640f744bfff8ef8f106bfc8920ba1a5,435705_959445_trikz_myth2_be75c
trikz_nukor,96772414,38177611,598f35d8c8ce6dce49a4e9a92f436494e3bab2a1,422461_921294_trikz_nukor
trikz_nukor,97877843,38395761,a498bd49c29527708a1e78e3fe4ff271e4265255,422461_922006_trikz_nukor_0b483
trikz_q,125996491,47521545,1e2bb4822e6764eccf0d96bd28158b19dc9c5672,432373_949727_trikz_q
trikz_q,125930091,47481179,b352ee50643aaa29ccf598397bc82cd72f6cd120,432373_950317_trikz_q2
trikz_why,29004096,15022105,d68f0c3582df3a9488315a8756a5572abd7623bf,426394_932480_trikz_why
ze_alien_shooter2_revisited_v2_2,45713880,27285914,cb969032ddcc0e827fe0704460f97a657d6004f1,429510_941512_ze_alien_shooter2_revisited_v2_2
ze_alien_shooter2_revisited_v2_4,57749856,29029740,faeb35fe8f9a0cfd65b1d07048bf5f915331ffac,429510_944220_ze_alien_shooter2_revisited_v2_4
ze_alien_shooter2_revisited_v2_4,57749856,29028307,b8407d1a49b83d8c27a0cf921b3bf58c40870986,429510_944233_ze_alien_shooter2_revisited_v2_4_624d8
ze_eerie_escape_b1,1821476,403740,2f947f8e85015d431b3db7091d481298d407a5a6,435629_959149_ze_eerie_escape_b1
ze_ffvii_cosmo_training_v3,38311014,18618440,aa672a17f9b0c658e1b4543085435a85e3a5993d,422652_922150_ze_ffvii_cosmo_training_v3
ze_ffxii_feywood_training_v1_1,13313285,9598025,11fd2d3bc79e21023d395f988f46d191a9f634f7,422806_922262_ze_ffxii_feywood_training_v1_1
ze_immortal_flame_v1,67747596,23404589,77ee4c6c2150570dec60969f85be684e5cb7dcde,421953_919739_ze_immortal_flame_v1
ze_JurassicPark_v2D,122560524,51355222,368be5ae801700f4fedd80cccf1011c571452d99,413295_942263_ze_jurassicpark_479a2/JurassicPark
ze_JurassicPark_v2N,154480192,53388734,22957daf6b2c9813fd6a20b499366059d34cb501,413295_942263_ze_jurassicpark_479a2/JurassicPark
ze_JurassicPark_v2W,135843512,51835146,5714b515ebd71fe4069b957080af4731ce7eb0bb,413295_942263_ze_jurassicpark_479a2/JurassicPark
ze_little_trip_v2,58334083,33283520,4af9ab95f25d7ab089e1fafa57a8e27ce3ab1df1,356455_930752_ze_little_trip_v2
ze_sanctuary_v1_2_port2,218758392,104747333,e1836165e43c2c27fc78faf36680ba6cfabdee96,418726_927019_ze_sanctuary_v1_2_port2
ze_surf_cherry_blossom_v4,62098400,34405846,0c038a867cbe73658f7ce36e6586f399f0e32f90,393012_945758_ze_surf_cherry_blossom_v4
ze_winter_bash_v3_b2,131175974,80788362,0fc7679ae9b1a2ef718edbdf4f4c63316888b88b,131103_916941_ze_winter_bash_v3_b2
zm_3dubka_v3d,86308919,37565809,723d824ebb171da2a1e925527445a1274491e01b,131205_962306_zm_3dubka_v3d_113e8
zm_CrossRoads_OLD,102014392,32179364,eae98c1e3826a90f69b78bc2b522ab923446e536,431506_947319_zm_crossroads/zm_CrossRoads
zm_desert_v3,86807039,43805577,0aa9d44ebe48afbfd8821267ea378b3da2700d4e,434522_955956_zm_desert_v3
zm_Dust_R1,72298116,37290272,a04980148ba275b9cb98a4dfb966088244efc003,435720_959376_zm_dust/zm_Dust
zm_factory_camping_b1,71475660,36767125,c0a6cdedb35947fcb8c679a1ab4d1d7417aaacdc,427434_935605_zm_factory_camping_b1
zm_france,43342060,24985382,b88e791c542fa2e2af805b818fb348446310c104,428737_939299_zm_france_c5513
zm_Highway_v4D,99735616,39272991,6bf3b1138575280e78905faaa48a989403cb23ef,311049_934894_zm_highway_3410f
zm_Highway_v4N,118415944,39920615,684fbd7811d3b364bec988d2fa9173c7cf304bb0,311049_934894_zm_highway_3410f
zm_Highway_v4W,99716896,38977065,afbb9ea4fc408b0c28eb4a85dfd753d14db1f6ed,311049_934894_zm_highway_3410f
zm_Highway_v5D,100900024,39807756,3f6d9085a7bfa11932bf943ebc57297cba6a7b6c,311049_954870_zm_highway_a5d69/zm_Highway
zm_Highway_v5E,100914976,39872373,a83e66de017bc2f1017a9a146864fce6cfc897b2,311049_954870_zm_highway_a5d69/zm_Highway
zm_Highway_v5N,119631168,40443884,c51aa5411c0ff6a20f9566084925af100d7c607a,311049_954870_zm_highway_a5d69/zm_Highway
zm_Highway_v5W,106625764,42980047,604d7aa4b1ad8cf9355dd5db36751225cbee84f0,311049_954870_zm_highway_a5d69/zm_Highway
zm_labyrinth_map_a1,55726743,21562525,f9a65c43c6ec99ab313d7eda1591da5e7cdc0111,432370_949726_zm_labyrinth_map_a1
zm_muumitalo_v4,53505187,25390506,23dc09ba760c54e71790da02bc9a321e7a2dacc1,420985_916944_zm_muumitalo_v4
zm_NoMercy_R1,84749132,35678678,1785e4d217024b555149964b3be641ba839c7d11,437071_963602_zm_nomercy/zm_NoMercy
zm_oddbuildings_v3,5971456,875063,53780b2333cd25db5c61b497952c06bd83aeded2,420983_916938_zm_oddbuildings_v3
zm_outbreak_v2_fix,171452535,66192217,a76ed5077251a7de0738f66216af9fc87e4bd485,429791_942289_zm_outbreak_v2_fix
zm_UnPanic_OLD,54949364,30608561,0e2c850b2effa872ee02206446885b8075f64e7f,431766_948000_zm_unpanic/zm_UnPanic
zm_russia_riot_v2,58642840,20737615,df0842dbea2425934fa643ea776a6ca59db07c5e,428741_939321_zm_russia_riot_v2
zm_secret_bunker_v2_fix,72437250,38492009,e2d78c70b0c90f961df4b434bea2f8a0b8497f97,433972_954396_zm_secret_bunker_v2_fix_bde86
zm_vendetta_xmas2,17909618,17867473,4daf639a5b2ad76cb8b53b3c52ee1f6869ae31af,419990_916831_zm_vendetta_xmas2
zm_wintermaze_2016_v5_beta,80193972,21766924,b1e92456f526f12127d7985391fd9fec6d4403d5,421348_917866_zm_wintermaze_2016_v5_beta/Zm_Wintermaze_2016_V5_beta/steamapps/common/Counter-Strike Source/cstrike/maps
zombie_city,3988513,3976637,3ee8947eeef943495a574c7685dc395811acb1c3,420879_916659_zombie_city
zombie_city_v2,3514163,3502293,3efb10161638fefc82a8eefefa766f84fd0b28da,420879_917720_zombie_city_v2
